instrument_name,strike_price,expiry_date,side,bid/ask,margin_required,premium_earned
BANKNIFTY,53900,06-Nov-2024,PE,2195.3,1950,164647.5
BANKNIFTY,53900,06-Nov-2024,CE,8.15,2300,611.25
BANKNIFTY,53900,13-Nov-2024,PE,1697.4,1950,127305.0
BANKNIFTY,53900,13-Nov-2024,CE,41.0,2300,3075.0
BANKNIFTY,53900,27-Nov-2024,PE,1776.8,1950,133260.0
BANKNIFTY,53900,27-Nov-2024,CE,256.55,2300,19241.25
BANKNIFTY,53900,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53900,24-Dec-2024,CE,886.95,2300,66521.25
BANKNIFTY,54000,06-Nov-2024,PE,2407.5,1950,180562.5
BANKNIFTY,54000,06-Nov-2024,CE,7.05,2300,528.75
BANKNIFTY,54000,13-Nov-2024,PE,1914.05,1950,143553.75
BANKNIFTY,54000,13-Nov-2024,CE,33.55,2300,2516.25
BANKNIFTY,54000,27-Nov-2024,PE,2187.3,1950,164047.5
BANKNIFTY,54000,27-Nov-2024,CE,171.8,2300,12885.0
BANKNIFTY,54000,24-Dec-2024,PE,2158.0,1950,161850.0
BANKNIFTY,54000,24-Dec-2024,CE,497.25,2300,37293.75
BANKNIFTY,54000,29-Jan-2025,CE,915.75,2300,68681.25
BANKNIFTY,54000,26-Mar-2025,PE,2195.0,1950,164625.0
BANKNIFTY,54000,26-Mar-2025,CE,1680.0,2300,126000.0
BANKNIFTY,54100,06-Nov-2024,PE,2381.25,1950,178593.75
BANKNIFTY,54100,06-Nov-2024,CE,6.05,2300,453.75
BANKNIFTY,54100,13-Nov-2024,PE,1896.45,1950,142233.75
BANKNIFTY,54100,13-Nov-2024,CE,38.5,2300,2887.5
BANKNIFTY,54100,27-Nov-2024,PE,1975.3,1950,148147.5
BANKNIFTY,54100,27-Nov-2024,CE,154.3,2300,11572.5
BANKNIFTY,54100,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,54200,06-Nov-2024,PE,2588.85,1950,194163.75
BANKNIFTY,54200,06-Nov-2024,CE,5.2,2300,390.0
BANKNIFTY,54200,13-Nov-2024,PE,1994.25,1950,149568.75
BANKNIFTY,54200,13-Nov-2024,CE,38.0,2300,2850.0
BANKNIFTY,54200,27-Nov-2024,PE,2058.3,1950,154372.5
BANKNIFTY,54200,27-Nov-2024,CE,145.85,2300,10938.75
BANKNIFTY,54200,24-Dec-2024,PE,1787.85,1950,134088.75
BANKNIFTY,54200,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,54300,06-Nov-2024,PE,2591.0,1950,194325.0
BANKNIFTY,54300,06-Nov-2024,CE,4.05,2300,303.75
BANKNIFTY,54300,13-Nov-2024,PE,2086.7,1950,156502.5
BANKNIFTY,54300,13-Nov-2024,CE,40.0,2300,3000.0
BANKNIFTY,54300,27-Nov-2024,PE,2270.65,1950,170298.75
BANKNIFTY,54300,27-Nov-2024,CE,169.05,2300,12678.75
BANKNIFTY,54300,24-Dec-2024,PE,1836.85,1950,137763.75
BANKNIFTY,54400,06-Nov-2024,PE,2689.65,1950,201723.75
BANKNIFTY,54400,06-Nov-2024,CE,3.6,2300,270.0
BANKNIFTY,54400,13-Nov-2024,PE,2162.9,1950,162217.5
BANKNIFTY,54400,13-Nov-2024,CE,33.2,2300,2490.0
BANKNIFTY,54400,27-Nov-2024,PE,2174.95,1950,163121.25
BANKNIFTY,54400,27-Nov-2024,CE,129.9,2300,9742.5
BANKNIFTY,54400,24-Dec-2024,PE,1885.2,1950,141390.0
BANKNIFTY,54400,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,54500,06-Nov-2024,PE,2754.4,1950,206580.0
BANKNIFTY,54500,06-Nov-2024,CE,3.55,2300,266.25
BANKNIFTY,54500,13-Nov-2024,PE,2256.4,1950,169230.0
BANKNIFTY,54500,13-Nov-2024,CE,22.0,2300,1650.0
BANKNIFTY,54500,27-Nov-2024,PE,2615.15,1950,196136.25
BANKNIFTY,54500,27-Nov-2024,CE,97.35,2300,7301.25
BANKNIFTY,54500,24-Dec-2024,PE,2421.55,1950,181616.25
BANKNIFTY,54500,24-Dec-2024,CE,419.95,2300,31496.25
BANKNIFTY,54500,29-Jan-2025,CE,949.8,2300,71235.0
BANKNIFTY,54600,06-Nov-2024,PE,2853.1,1950,213982.5
BANKNIFTY,54600,06-Nov-2024,CE,3.3,2300,247.5
BANKNIFTY,54600,13-Nov-2024,PE,2348.25,1950,176118.75
BANKNIFTY,54600,13-Nov-2024,CE,22.0,2300,1650.0
BANKNIFTY,54600,27-Nov-2024,PE,2320.15,1950,174011.25
BANKNIFTY,54600,27-Nov-2024,CE,88.15,2300,6611.25
BANKNIFTY,54600,24-Dec-2024,PE,2166.8,1950,162510.0
BANKNIFTY,54600,24-Dec-2024,CE,768.0,2300,57600.0
BANKNIFTY,54700,06-Nov-2024,PE,2969.6,1950,222720.0
BANKNIFTY,54700,06-Nov-2024,CE,3.0,2300,225.0
BANKNIFTY,54700,13-Nov-2024,PE,2456.5,1950,184237.5
BANKNIFTY,54700,13-Nov-2024,CE,24.0,2300,1800.0
BANKNIFTY,54700,27-Nov-2024,PE,2411.75,1950,180881.25
BANKNIFTY,54700,27-Nov-2024,CE,78.25,2300,5868.75
BANKNIFTY,54700,24-Dec-2024,PE,2076.45,1950,155733.75
BANKNIFTY,54700,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,54800,06-Nov-2024,PE,3047.75,1950,228581.25
BANKNIFTY,54800,06-Nov-2024,CE,2.9,2300,217.5
BANKNIFTY,54800,13-Nov-2024,PE,2509.9,1950,188242.5
BANKNIFTY,54800,13-Nov-2024,CE,17.0,2300,1275.0
BANKNIFTY,54800,27-Nov-2024,PE,2433.5,1950,182512.5
BANKNIFTY,54800,27-Nov-2024,CE,99.85,2300,7488.75
BANKNIFTY,54800,24-Dec-2024,PE,2086.45,1950,156483.75
BANKNIFTY,54800,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,54900,06-Nov-2024,PE,3261.5,1950,244612.5
BANKNIFTY,54900,06-Nov-2024,CE,3.0,2300,225.0
BANKNIFTY,54900,13-Nov-2024,PE,2646.55,1950,198491.25
BANKNIFTY,54900,13-Nov-2024,CE,23.8,2300,1785.0
BANKNIFTY,54900,27-Nov-2024,PE,2469.7,1950,185227.5
BANKNIFTY,54900,27-Nov-2024,CE,70.2,2300,5265.0
BANKNIFTY,54900,24-Dec-2024,PE,2180.95,1950,163571.25
BANKNIFTY,54900,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55000,06-Nov-2024,PE,3314.35,1950,248576.25
BANKNIFTY,55000,06-Nov-2024,CE,2.85,2300,213.75
BANKNIFTY,55000,13-Nov-2024,PE,2720.45,1950,204033.75
BANKNIFTY,55000,13-Nov-2024,CE,14.0,2300,1050.0
BANKNIFTY,55000,27-Nov-2024,PE,3060.65,1950,229548.75
BANKNIFTY,55000,27-Nov-2024,CE,52.15,2300,3911.25
BANKNIFTY,55000,24-Dec-2024,PE,2503.3,1950,187747.5
BANKNIFTY,55000,24-Dec-2024,CE,269.95,2300,20246.25
BANKNIFTY,55000,29-Jan-2025,CE,595.7,2300,44677.5
BANKNIFTY,55100,06-Nov-2024,PE,3384.35,1950,253826.25
BANKNIFTY,55100,06-Nov-2024,CE,2.75,2300,206.25
BANKNIFTY,55100,13-Nov-2024,PE,2787.4,1950,209055.0
BANKNIFTY,55100,13-Nov-2024,CE,24.9,2300,1867.5
BANKNIFTY,55100,27-Nov-2024,PE,2647.15,1950,198536.25
BANKNIFTY,55100,27-Nov-2024,CE,122.2,2300,9165.0
BANKNIFTY,55100,24-Dec-2024,PE,2285.45,1950,171408.75
BANKNIFTY,55100,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55200,06-Nov-2024,PE,3459.75,1950,259481.25
BANKNIFTY,55200,06-Nov-2024,CE,3.0,2300,225.0
BANKNIFTY,55200,13-Nov-2024,PE,2941.1,1950,220582.5
BANKNIFTY,55200,13-Nov-2024,CE,19.0,2300,1425.0
BANKNIFTY,55200,27-Nov-2024,PE,2732.55,1950,204941.25
BANKNIFTY,55200,27-Nov-2024,CE,187.85,2300,14088.75
BANKNIFTY,55200,24-Dec-2024,PE,2336.95,1950,175271.25
BANKNIFTY,55200,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55300,06-Nov-2024,PE,3559.7,1950,266977.5
BANKNIFTY,55300,06-Nov-2024,CE,2.4,2300,180.0
BANKNIFTY,55300,13-Nov-2024,PE,2972.5,1950,222937.5
BANKNIFTY,55300,13-Nov-2024,CE,21.9,2300,1642.5
BANKNIFTY,55300,27-Nov-2024,PE,2833.2,1950,212490.0
BANKNIFTY,55300,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,55300,24-Dec-2024,PE,2375.7,1950,178177.5
BANKNIFTY,55300,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55400,06-Nov-2024,PE,3682.05,1950,276153.75
BANKNIFTY,55400,06-Nov-2024,CE,2.95,2300,221.25
BANKNIFTY,55400,27-Nov-2024,PE,2909.4,1950,218205.0
BANKNIFTY,55400,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,55400,24-Dec-2024,PE,2489.6,1950,186720.0
BANKNIFTY,55400,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55500,06-Nov-2024,PE,3761.3,1950,282097.5
BANKNIFTY,55500,06-Nov-2024,CE,2.75,2300,206.25
BANKNIFTY,55500,13-Nov-2024,PE,3182.9,1950,238717.5
BANKNIFTY,55500,13-Nov-2024,CE,11.05,2300,828.75
BANKNIFTY,55500,27-Nov-2024,PE,3532.35,1950,264926.25
BANKNIFTY,55500,27-Nov-2024,CE,33.4,2300,2505.0
BANKNIFTY,55500,24-Dec-2024,PE,3286.35,1950,246476.25
BANKNIFTY,55500,24-Dec-2024,CE,201.85,2300,15138.75
BANKNIFTY,55500,29-Jan-2025,CE,677.0,2300,50775.0
BANKNIFTY,55500,26-Mar-2025,CE,1087.2,2300,81540.0
BANKNIFTY,55600,06-Nov-2024,PE,3833.2,1950,287490.0
BANKNIFTY,55600,06-Nov-2024,CE,3.0,2300,225.0
BANKNIFTY,55600,27-Nov-2024,PE,3083.5,1950,231262.5
BANKNIFTY,55600,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,55600,24-Dec-2024,PE,2666.05,1950,199953.75
BANKNIFTY,55600,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55700,06-Nov-2024,PE,3944.75,1950,295856.25
BANKNIFTY,55700,06-Nov-2024,CE,3.0,2300,225.0
BANKNIFTY,55700,27-Nov-2024,PE,3173.15,1950,237986.25
BANKNIFTY,55700,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,55700,24-Dec-2024,PE,2755.45,1950,206658.75
BANKNIFTY,55700,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55800,06-Nov-2024,PE,4058.9,1950,304417.5
BANKNIFTY,55800,06-Nov-2024,CE,2.5,2300,187.5
BANKNIFTY,55800,27-Nov-2024,PE,3261.0,1950,244575.0
BANKNIFTY,55800,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,55800,24-Dec-2024,PE,2842.2,1950,213165.0
BANKNIFTY,55800,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,55900,06-Nov-2024,PE,4142.05,1950,310653.75
BANKNIFTY,55900,06-Nov-2024,CE,2.75,2300,206.25
BANKNIFTY,55900,27-Nov-2024,PE,3445.35,1950,258401.25
BANKNIFTY,55900,27-Nov-2024,CE,287.95,2300,21596.25
BANKNIFTY,55900,24-Dec-2024,PE,2932.45,1950,219933.75
BANKNIFTY,55900,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56000,06-Nov-2024,PE,4272.2,1950,320415.0
BANKNIFTY,56000,06-Nov-2024,CE,2.7,2300,202.5
BANKNIFTY,56000,13-Nov-2024,PE,3606.25,1950,270468.75
BANKNIFTY,56000,13-Nov-2024,CE,9.0,2300,675.0
BANKNIFTY,56000,27-Nov-2024,PE,4014.9,1950,301117.5
BANKNIFTY,56000,27-Nov-2024,CE,20.5,2300,1537.5
BANKNIFTY,56000,24-Dec-2024,PE,3758.4,1950,281880.0
BANKNIFTY,56000,24-Dec-2024,CE,148.8,2300,11160.0
BANKNIFTY,56000,29-Jan-2025,CE,363.5,2300,27262.5
BANKNIFTY,56100,27-Nov-2024,PE,3523.05,1950,264228.75
BANKNIFTY,56100,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,56100,24-Dec-2024,PE,3107.65,1950,233073.75
BANKNIFTY,56100,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56200,27-Nov-2024,PE,3631.8,1950,272385.0
BANKNIFTY,56200,27-Nov-2024,CE,59.85,2300,4488.75
BANKNIFTY,56200,24-Dec-2024,PE,3195.85,1950,239688.75
BANKNIFTY,56200,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56300,27-Nov-2024,PE,3730.0,1950,279750.0
BANKNIFTY,56300,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,56300,24-Dec-2024,PE,3282.35,1950,246176.25
BANKNIFTY,56300,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56400,27-Nov-2024,PE,3824.75,1950,286856.25
BANKNIFTY,56400,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,56400,24-Dec-2024,PE,3368.85,1950,252663.75
BANKNIFTY,56400,24-Dec-2024,CE,286.35,2300,21476.25
BANKNIFTY,56500,06-Nov-2024,PE,4736.8,1950,355260.0
BANKNIFTY,56500,06-Nov-2024,CE,2.5,2300,187.5
BANKNIFTY,56500,13-Nov-2024,PE,4064.95,1950,304871.25
BANKNIFTY,56500,13-Nov-2024,CE,9.55,2300,716.25
BANKNIFTY,56500,27-Nov-2024,PE,4476.4,1950,335730.0
BANKNIFTY,56500,27-Nov-2024,CE,17.5,2300,1312.5
BANKNIFTY,56500,24-Dec-2024,PE,3456.35,1950,259226.25
BANKNIFTY,56500,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56600,27-Nov-2024,PE,4028.55,1950,302141.25
BANKNIFTY,56600,27-Nov-2024,CE,26.0,2300,1950.0
BANKNIFTY,56600,24-Dec-2024,PE,3546.0,1950,265950.0
BANKNIFTY,56600,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56700,27-Nov-2024,PE,4124.7,1950,309352.5
BANKNIFTY,56700,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,56700,24-Dec-2024,PE,3633.2,1950,272490.0
BANKNIFTY,56700,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56800,27-Nov-2024,PE,4225.4,1950,316905.0
BANKNIFTY,56800,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,56800,24-Dec-2024,PE,3724.5,1950,279337.5
BANKNIFTY,56800,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,56900,27-Nov-2024,PE,4324.15,1950,324311.25
BANKNIFTY,56900,27-Nov-2024,CE,49.95,2300,3746.25
BANKNIFTY,56900,24-Dec-2024,PE,3808.7,1950,285652.5
BANKNIFTY,56900,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,57000,06-Nov-2024,PE,5238.1,1950,392857.5
BANKNIFTY,57000,06-Nov-2024,CE,2.4,2300,180.0
BANKNIFTY,57000,13-Nov-2024,PE,4661.8,1950,349635.0
BANKNIFTY,57000,13-Nov-2024,CE,8.9,2300,667.5
BANKNIFTY,57000,27-Nov-2024,PE,4975.85,1950,373188.75
BANKNIFTY,57000,27-Nov-2024,CE,15.95,2300,1196.25
BANKNIFTY,57000,24-Dec-2024,PE,4687.15,1950,351536.25
BANKNIFTY,57000,24-Dec-2024,CE,89.95,2300,6746.25
BANKNIFTY,57000,29-Jan-2025,CE,348.35,2300,26126.25
BANKNIFTY,57000,26-Mar-2025,CE,666.45,2300,49983.75
BANKNIFTY,57000,25-Jun-2025,CE,1495.25,2300,112143.75
BANKNIFTY,57100,27-Nov-2024,PE,4584.3,1950,343822.5
BANKNIFTY,57100,27-Nov-2024,CE,44.9,2300,3367.5
BANKNIFTY,57100,24-Dec-2024,PE,3993.05,1950,299478.75
BANKNIFTY,57100,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,57200,27-Nov-2024,PE,4684.1,1950,351307.5
BANKNIFTY,57200,27-Nov-2024,CE,39.9,2300,2992.5
BANKNIFTY,57200,24-Dec-2024,PE,4082.4,1950,306180.0
BANKNIFTY,57200,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,57300,27-Nov-2024,PE,4464.95,1950,334871.25
BANKNIFTY,57300,27-Nov-2024,CE,15.0,2300,1125.0
BANKNIFTY,57300,24-Dec-2024,PE,4221.1,1950,316582.5
BANKNIFTY,57300,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,57400,27-Nov-2024,PE,4569.55,1950,342716.25
BANKNIFTY,57400,27-Nov-2024,CE,0.0,2300,0.0
BANKNIFTY,57400,24-Dec-2024,PE,4248.1,1950,318607.5
BANKNIFTY,57400,24-Dec-2024,CE,161.0,2300,12075.0
BANKNIFTY,57500,06-Nov-2024,PE,5734.9,1950,430117.5
BANKNIFTY,57500,06-Nov-2024,CE,2.6,2300,195.0
BANKNIFTY,57500,13-Nov-2024,PE,5122.95,1950,384221.25
BANKNIFTY,57500,13-Nov-2024,CE,8.0,2300,600.0
BANKNIFTY,57500,27-Nov-2024,PE,5470.95,1950,410321.25
BANKNIFTY,57500,27-Nov-2024,CE,14.5,2300,1087.5
BANKNIFTY,57500,24-Dec-2024,PE,4959.45,1950,371958.75
BANKNIFTY,57500,24-Dec-2024,CE,85.0,2300,6375.0
BANKNIFTY,58000,06-Nov-2024,PE,6213.15,1950,465986.25
BANKNIFTY,58000,06-Nov-2024,CE,2.55,2300,191.25
BANKNIFTY,58000,13-Nov-2024,PE,5658.65,1950,424398.75
BANKNIFTY,58000,13-Nov-2024,CE,6.85,2300,513.75
BANKNIFTY,58000,27-Nov-2024,PE,5970.7,1950,447802.5
BANKNIFTY,58000,27-Nov-2024,CE,13.9,2300,1042.5
BANKNIFTY,58000,24-Dec-2024,PE,4906.5,1950,367987.5
BANKNIFTY,58000,24-Dec-2024,CE,73.45,2300,5508.75
BANKNIFTY,58500,06-Nov-2024,PE,6842.45,1950,513183.75
BANKNIFTY,58500,06-Nov-2024,CE,2.3,2300,172.5
BANKNIFTY,58500,13-Nov-2024,PE,6078.25,1950,455868.75
BANKNIFTY,58500,13-Nov-2024,CE,6.1,2300,457.5
BANKNIFTY,58500,27-Nov-2024,PE,5675.65,1950,425673.75
BANKNIFTY,58500,27-Nov-2024,CE,13.25,2300,993.75
BANKNIFTY,58500,24-Dec-2024,PE,5147.7,1950,386077.5
BANKNIFTY,58500,24-Dec-2024,CE,69.95,2300,5246.25
BANKNIFTY,58500,29-Jan-2025,CE,0.0,2300,0.0
BANKNIFTY,58500,26-Mar-2025,CE,0.0,2300,0.0
BANKNIFTY,59000,06-Nov-2024,PE,7339.45,1950,550458.75
BANKNIFTY,59000,06-Nov-2024,CE,2.2,2300,165.0
BANKNIFTY,59000,13-Nov-2024,PE,6485.2,1950,486390.0
BANKNIFTY,59000,13-Nov-2024,CE,5.95,2300,446.25
BANKNIFTY,59000,27-Nov-2024,PE,6175.05,1950,463128.75
BANKNIFTY,59000,27-Nov-2024,CE,12.9,2300,967.5
BANKNIFTY,59000,24-Dec-2024,PE,5589.2,1950,419190.0
BANKNIFTY,59000,24-Dec-2024,CE,67.95,2300,5096.25
BANKNIFTY,59000,29-Jan-2025,CE,173.2,2300,12990.0
BANKNIFTY,59500,06-Nov-2024,PE,7719.95,1950,578996.25
BANKNIFTY,59500,06-Nov-2024,CE,2.2,2300,165.0
BANKNIFTY,59500,13-Nov-2024,PE,7034.9,1950,527617.5
BANKNIFTY,59500,13-Nov-2024,CE,5.85,2300,438.75
BANKNIFTY,59500,27-Nov-2024,PE,6678.1,1950,500857.5
BANKNIFTY,59500,27-Nov-2024,CE,12.8,2300,960.0
BANKNIFTY,59500,24-Dec-2024,PE,6029.6,1950,452220.0
BANKNIFTY,59500,24-Dec-2024,CE,57.95,2300,4346.25
BANKNIFTY,59500,29-Jan-2025,CE,149.9,2300,11242.5
BANKNIFTY,60000,06-Nov-2024,PE,8332.2,1950,624915.0
BANKNIFTY,60000,06-Nov-2024,CE,2.25,2300,168.75
BANKNIFTY,60000,13-Nov-2024,PE,7479.45,1950,560958.75
BANKNIFTY,60000,13-Nov-2024,CE,6.9,2300,517.5
BANKNIFTY,60000,27-Nov-2024,PE,7941.5,1950,595612.5
BANKNIFTY,60000,27-Nov-2024,CE,12.5,2300,937.5
BANKNIFTY,60000,24-Dec-2024,PE,6465.55,1950,484916.25
BANKNIFTY,60000,24-Dec-2024,CE,44.0,2300,3300.0
BANKNIFTY,60000,26-Mar-2025,CE,500.0,2300,37500.0
BANKNIFTY,60500,06-Nov-2024,PE,8848.6,1950,663645.0
BANKNIFTY,60500,06-Nov-2024,CE,2.2,2300,165.0
BANKNIFTY,60500,27-Nov-2024,PE,7725.6,1950,579420.0
BANKNIFTY,60500,27-Nov-2024,CE,12.4,2300,930.0
BANKNIFTY,60500,24-Dec-2024,PE,6944.45,1950,520833.75
BANKNIFTY,60500,24-Dec-2024,CE,56.0,2300,4200.0
BANKNIFTY,61000,27-Nov-2024,PE,8406.35,1950,630476.25
BANKNIFTY,61000,27-Nov-2024,CE,11.95,2300,896.25
BANKNIFTY,61000,24-Dec-2024,PE,7373.75,1950,553031.25
BANKNIFTY,61000,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,61500,27-Nov-2024,PE,9172.35,1950,687926.25
BANKNIFTY,61500,27-Nov-2024,CE,11.8,2300,885.0
BANKNIFTY,61500,24-Dec-2024,PE,8304.25,1950,622818.75
BANKNIFTY,61500,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,61500,26-Mar-2025,CE,229.5,2300,17212.5
BANKNIFTY,62000,27-Nov-2024,PE,8681.9,1950,651142.5
BANKNIFTY,62000,27-Nov-2024,CE,10.85,2300,813.75
BANKNIFTY,62000,24-Dec-2024,PE,8771.0,1950,657825.0
BANKNIFTY,62000,24-Dec-2024,CE,37.0,2300,2775.0
